ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
time,speed,bearing,velocityN,velocityE
2019-04-19T08:04:06.000,22.09,88.05,0.75,22.08
2019-04-19T08:06:06.000,21.19,79.27,3.95,20.82
2019-04-19T08:08:06.000,22.16,78.09,4.57,21.68
2019-04-19T08:10:06.000,19.68,77.37,4.30,19.20
2019-04-19T08:12:06.000,17.74,89.97,0.01,17.74
2019-04-19T08:14:06.000,15.00,112.33,-5.70,13.87
2019-04-19T08:16:06.000,12.33,109.81,-4.18,11.60
2019-04-19T08:18:06.000,16.56,100.59,-3.04,16.28
2019-04-19T08:20:06.000,15.35,112.60,-5.90,14.17
2019-04-19T08:22:06.000,21.06,103.19,-4.80,20.50
2019-04-19T08:24:06.000,17.32,90.70,-0.21,17.32
2019-04-19T08:26:06.000,13.65,92.89,-0.69,13.64
2019-04-19T08:28:06.000,22.16,87.97,0.78,22.14
2019-04-19T08:30:06.000,15.00,101.48,-2.98,14.70
2019-04-19T08:32:06.000,11.36,113.28,-4.49,10.44
2019-04-19T08:34:06.000,15.50,114.40,-6.40,14.11
2019-04-19T08:36:06.000,15.57,106.90,-4.53,14.89
2019-04-19T08:38:06.000,13.80,119.52,-6.80,12.01
2019-04-19T08:40:06.000,14.10,108.69,-4.52,13.36
2019-04-19T08:42:06.000,15.28,100.50,-2.79,15.03
2019-04-19T08:44:06.000,16.84,108.71,-5.40,15.95
2019-04-19T08:46:06.000,16.28,106.24,-4.55,15.63
2019-04-19T08:48:06.000,16.70,98.38,-2.43,16.52
2019-04-19T08:50:06.000,15.21,106.76,-4.39,14.57
2019-04-19T08:52:06.000,11.69,100.96,-2.22,11.48
2019-04-19T08:54:06.000,11.94,112.90,-4.65,11.00
2019-04-19T08:56:06.000,12.25,114.84,-5.15,11.12
2019-04-19T08:58:06.000,13.27,117.98,-6.23,11.72
2019-04-19T09:00:06.000,13.58,111.71,-5.02,12.62
2019-04-19T09:02:06.000,16.42,112.86,-6.38,15.13
2019-04-19T09:04:06.000,10.62,127.59,-6.48,8.41
2019-04-19T09:06:06.000,15.78,118.44,-7.51,13.88
2019-04-19T09:08:06.000,15.35,125.66,-8.95,12.47
2019-04-19T09:10:06.000,13.27,129.47,-8.43,10.24
2019-04-19T09:12:06.000,13.27,108.67,-4.25,12.57
2019-04-19T09:14:06.000,12.80,100.35,-2.30,12.59
2019-04-19T09:16:06.000,11.28,119.63,-5.58,9.80
2019-04-19T09:18:06.000,15.21,103.83,-3.64,14.77
2019-04-19T09:20:06.000,10.01,117.86,-4.68,8.85
2019-04-19T09:22:06.000,12.02,112.37,-4.57,11.12
2019-04-19T09:24:06.000,12.10,107.15,-3.57,11.56
2019-04-19T09:26:06.000,11.61,111.73,-4.30,10.78
2019-04-19T09:28:06.000,14.03,106.92,-4.08,13.42
2019-04-19T09:30:06.000,12.10,106.41,-3.42,11.61
2019-04-19T09:32:06.000,12.80,109.05,-4.18,12.10
2019-04-19T09:34:06.000,9.93,115.20,-4.23,8.98
2019-04-19T09:36:06.000,15.28,99.77,-2.59,15.06
2019-04-19T09:38:06.000,17.88,102.75,-3.95,17.44
2019-04-19T09:40:06.000,16.77,97.98,-2.33,16.61
2019-04-19T09:42:06.000,15.71,92.89,-0.79,15.69
2019-04-19T09:44:06.000,13.19,93.73,-0.86,13.16
2019-04-19T09:46:06.000,20.54,102.44,-4.43,20.06
2019-04-19T09:48:06.000,19.74,97.11,-2.44,19.59
2019-04-19T09:50:06.000,16.91,93.48,-1.03,16.88
2019-04-19T09:52:06.000,15.50,103.61,-3.65,15.06
2019-04-19T09:54:06.000,15.43,95.02,-1.35,15.37
2019-04-19T09:56:06.000,21.71,99.34,-3.52,21.42
2019-04-19T09:58:06.000,18.94,86.56,1.14,18.91
2019-04-19T10:00:06.000,18.48,94.55,-1.47,18.42
2019-04-19T10:02:06.000,16.70,92.97,-0.86,16.68
2019-04-19T10:04:06.000,24.35,96.38,-2.70,24.20
2019-04-19T10:06:06.000,19.54,99.25,-3.14,19.29
2019-04-19T10:08:06.000,21.12,86.91,1.14,21.09
2019-04-19T10:10:06.000,16.98,82.47,2.23,16.83
2019-04-19T10:12:06.000,22.74,78.29,4.61,22.27
2019-04-19T10:14:06.000,19.21,96.80,-2.28,19.07
2019-04-19T10:16:06.000,16.98,103.60,-3.99,16.50
2019-04-19T10:18:06.000,20.54,99.32,-3.33,20.27
2019-04-19T10:20:06.000,22.61,101.10,-4.36,22.19
2019-04-19T10:22:06.000,16.13,105.98,-4.44,15.51
2019-04-19T10:24:06.000,21.64,106.03,-5.98,20.80
2019-04-19T10:26:06.000,18.94,92.50,-0.82,18.93
2019-04-19T10:28:06.000,14.92,94.36,-1.13,14.88
2019-04-19T10:30:06.000,14.77,92.89,-0.74,14.75
2019-04-19T10:32:06.000,14.62,100.09,-2.56,14.40
2019-04-19T10:34:06.000,17.32,95.94,-1.79,17.23
2019-04-19T10:36:06.000,15.50,95.33,-1.44,15.43
2019-04-19T10:38:06.000,14.92,88.65,0.35,14.92
2019-04-19T10:40:06.000,21.25,103.33,-4.90,20.68
2019-04-19T10:42:06.000,19.28,93.05,-1.03,19.25
2019-04-19T10:44:06.000,14.70,87.02,0.76,14.68
2019-04-19T10:46:06.000,18.41,94.91,-1.57,18.34
2019-04-19T10:48:06.000,16.98,93.70,-1.10,16.94
2019-04-19T10:50:06.000,20.27,94.99,-1.76,20.20
2019-04-19T10:52:06.000,18.21,93.55,-1.13,18.18
2019-04-19T10:54:06.000,19.41,81.93,2.72,19.22
2019-04-19T10:56:06.000,20.73,92.30,-0.83,20.72
2019-04-19T10:58:06.000,17.74,83.80,1.91,17.64
2019-04-19T11:00:06.000,20.07,87.85,0.75,20.06
2019-04-19T11:02:06.000,18.68,86.62,1.10,18.65
2019-04-19T11:04:06.000,13.19,77.34,2.89,12.87
2019-04-19T11:06:06.000,16.98,86.09,1.16,16.94
2019-04-19T11:08:06.000,20.21,83.47,2.30,20.08
2019-04-19T11:10:06.000,17.81,86.35,1.13,17.77
2019-04-19T11:12:06.000,18.08,90.02,-0.01,18.08
2019-04-19T11:14:06.000,18.48,76.01,4.47,17.93
2019-04-19T11:16:06.000,19.94,78.85,3.86,19.56
2019-04-19T11:18:06.000,23.45,85.36,1.90,23.37
2019-04-19T11:20:06.000,17.67,76.51,4.12,17.18
2019-04-19T11:22:06.000,16.91,74.64,4.48,16.30
2019-04-19T11:24:06.000,19.08,82.21,2.59,18.90
2019-04-19T11:26:06.000,25.12,77.34,5.50,24.51
2019-04-19T11:28:06.000,20.60,71.05,6.69,19.49
2019-04-19T11:30:06.000,23.58,87.75,0.93,23.56
2019-04-19T11:32:06.000,25.57,76.05,6.17,24.82
2019-04-19T11:34:06.000,21.58,80.60,3.52,21.29
2019-04-19T11:36:06.000,21.19,85.97,1.49,21.14
2019-04-19T11:38:06.000,17.53,73.25,5.05,16.79
2019-04-19T11:40:06.000,14.85,74.72,3.91,14.32
2019-04-19T11:42:06.000,18.55,79.32,3.44,18.22
2019-04-19T11:44:06.000,16.49,68.16,6.13,15.31
2019-04-19T11:46:06.000,17.60,72.76,5.22,16.81
2019-04-19T11:48:06.000,21.45,75.83,5.25,20.79
2019-04-19T11:50:06.000,17.88,71.37,5.71,16.94
2019-04-19T11:52:06.000,20.21,77.80,4.27,19.75
2019-04-19T11:54:06.000,20.67,71.56,6.54,19.61
2019-04-19T11:56:06.000,22.81,75.92,5.55,22.12
2019-04-19T11:58:06.000,18.48,67.63,7.03,17.09
2019-04-19T12:00:06.000,19.34,71.05,6.28,18.29
2019-04-19T12:02:06.000,21.71,80.51,3.58,21.41
2019-04-19T12:04:06.000,21.25,72.07,6.54,20.22
2019-04-19T12:06:06.000,25.19,72.87,7.42,24.07
2019-04-19T12:08:06.000,25.06,60.74,12.25,21.86
2019-04-19T12:10:06.000,22.22,68.09,8.29,20.62
2019-04-19T12:12:06.000,25.51,74.46,6.83,24.57
2019-04-19T12:14:06.000,21.84,66.04,8.87,19.95
2019-04-19T12:16:06.000,20.93,64.16,9.12,18.84
2019-04-19T12:18:06.000,26.22,65.22,10.99,23.80
2019-04-19T12:20:06.000,27.31,60.36,13.51,23.74
2019-04-19T12:22:06.000,22.29,63.85,9.82,20.01
2019-04-19T12:24:06.000,23.97,68.09,8.94,22.23
2019-04-19T12:26:06.000,27.18,64.21,11.82,24.48
2019-04-19T12:28:06.000,22.61,63.70,10.02,20.27
2019-04-19T12:30:06.000,27.25,69.58,9.51,25.54
2019-04-19T12:32:06.000,23.71,71.61,7.48,22.50
2019-04-19T12:34:06.000,25.83,62.17,12.06,22.84
2019-04-19T12:36:06.000,27.57,63.35,12.37,24.64
2019-04-19T12:38:06.000,26.86,63.44,12.01,24.03
2019-04-19T12:40:06.000,29.03,75.80,7.12,28.14
2019-04-19T12:42:06.000,26.54,61.70,12.58,23.37
2019-04-19T12:44:06.000,27.96,68.88,10.07,26.08
2019-04-19T12:46:06.000,22.61,62.79,10.34,20.11
2019-04-19T12:48:06.000,27.31,71.06,8.87,25.83
2019-04-19T12:50:06.000,22.87,61.05,11.07,20.01
2019-04-19T12:52:06.000,21.45,65.66,8.84,19.54
2019-04-19T12:54:06.000,22.35,67.02,8.73,20.58
2019-04-19T12:56:06.000,21.96,72.72,6.52,20.97
2019-04-19T12:58:06.000,21.19,65.13,8.91,19.22
2019-04-19T13:00:06.000,21.38,75.46,5.37,20.70
2019-04-19T13:02:06.000,24.74,77.60,5.31,24.16
2019-04-19T13:04:06.000,23.71,71.04,7.70,22.42
2019-04-19T13:06:06.000,22.35,64.34,9.68,20.15
2019-04-19T13:08:06.000,24.22,62.61,11.14,21.51
2019-04-19T13:10:06.000,24.86,69.01,8.91,23.21
2019-04-19T13:12:06.000,21.90,65.50,9.08,19.93
2019-04-19T13:14:06.000,23.58,74.32,6.37,22.70
2019-04-19T13:16:06.000,23.32,75.53,5.83,22.58
2019-04-19T13:18:06.000,23.07,68.74,8.37,21.49
2019-04-19T13:20:06.000,20.80,68.72,7.55,19.38
2019-04-19T13:22:06.000,21.12,69.11,7.53,19.73
2019-04-19T13:24:06.000,26.28,64.76,11.21,23.77
2019-04-19T13:26:06.000,28.69,65.38,11.95,26.08
2019-04-19T13:28:06.000,20.07,66.49,8.01,18.41
2019-04-19T13:30:06.000,26.67,63.88,11.74,23.94
2019-04-19T13:32:06.000,27.96,66.37,11.21,25.61
2019-04-19T13:34:06.000,21.51,59.56,10.90,18.55
2019-04-19T13:36:06.000,23.00,76.25,5.47,22.34
2019-04-19T13:38:06.000,25.64,63.61,11.40,22.96
2019-04-19T13:40:06.000,19.68,62.67,9.03,17.48
2019-04-19T13:42:06.000,19.01,61.51,9.07,16.71
2019-04-19T13:44:06.000,22.29,67.71,8.46,20.62
2019-04-19T13:46:06.000,26.67,66.28,10.73,24.41
2019-04-19T13:48:06.000,26.54,71.14,8.58,25.11
2019-04-19T13:50:06.000,27.12,64.26,11.78,24.43
2019-04-19T13:52:06.000,25.25,59.81,12.70,21.82
2019-04-19T13:54:06.000,23.84,63.18,10.75,21.27
2019-04-19T13:56:06.000,29.36,69.38,10.34,27.48
2019-04-19T13:58:06.000,20.27,55.36,11.52,16.68
2019-04-19T14:00:06.000,24.16,68.42,8.89,22.46
2019-04-19T14:02:06.000,21.19,63.11,9.58,18.90
2019-04-19T14:04:06.000,17.18,56.25,9.55,14.29
2019-04-19T14:06:06.000,18.08,59.77,9.10,15.62
2019-04-19T14:08:06.000,18.35,70.18,6.22,17.26
2019-04-19T14:10:06.000,15.64,71.05,5.08,14.79
2019-04-19T14:12:06.000,24.93,79.30,4.63,24.50
2019-04-19T14:14:06.000,21.58,71.98,6.67,20.52
2019-04-19T14:16:06.000,22.09,70.03,7.55,20.77
2019-04-19T14:18:06.000,16.84,69.86,5.80,15.81
2019-04-19T14:20:06.000,18.41,67.69,6.99,17.03
2019-04-19T14:22:06.000,18.48,65.70,7.60,16.84
2019-04-19T14:24:06.000,14.10,70.75,4.65,13.31
2019-04-19T14:26:06.000,11.44,72.25,3.49,10.90
2019-04-19T14:28:06.000,17.12,62.96,7.78,15.24
2019-04-19T14:30:06.000,18.21,74.60,4.84,17.56
2019-04-19T14:32:06.000,18.94,70.96,6.18,17.91
2019-04-19T14:34:06.000,17.88,64.95,7.57,16.20
2019-04-19T14:36:06.000,20.93,63.43,9.36,18.72
2019-04-19T14:38:06.000,20.01,71.39,6.39,18.96
2019-04-19T14:40:06.000,22.03,74.25,5.98,21.20
2019-04-19T14:42:06.000,15.28,70.06,5.21,14.37
2019-04-19T14:44:06.000,18.94,66.33,7.61,17.35
2019-04-19T14:46:06.000,23.77,82.25,3.21,23.56
2019-04-19T14:48:06.000,15.78,50.40,10.06,12.16
2019-04-19T14:50:06.000,20.27,81.64,2.95,20.06
2019-04-19T14:52:06.000,14.18,71.24,4.56,13.42
2019-04-19T14:54:06.000,12.49,72.27,3.80,11.89
2019-04-19T14:56:06.000,14.85,70.99,4.84,14.04
2019-04-19T14:58:06.000,18.61,72.16,5.70,17.72
2019-04-19T15:00:06.000,15.99,73.42,4.56,15.33
2019-04-19T15:02:06.000,16.56,77.89,3.47,16.19
2019-04-19T15:04:06.000,18.08,70.44,6.05,17.04
2019-04-19T15:06:06.000,15.71,81.32,2.37,15.53
2019-04-19T15:08:06.000,19.74,71.74,6.19,18.75
2019-04-19T15:10:06.000,16.70,77.60,3.58,16.31
2019-04-19T15:12:06.000,15.85,66.88,6.22,14.58
2019-04-19T15:14:06.000,21.84,66.59,8.67,20.04
2019-04-19T15:16:06.000,19.21,67.04,7.49,17.69
2019-04-19T15:18:06.000,14.85,72.33,4.51,14.15
2019-04-19T15:20:06.000,16.91,79.29,3.14,16.61
2019-04-19T15:22:06.000,10.54,80.06,1.82,10.38
2019-04-19T15:24:06.000,23.26,78.51,4.63,22.79
2019-04-19T15:26:06.000,21.25,64.77,9.06,19.22
2019-04-19T15:28:06.000,21.45,79.71,3.83,21.10
2019-04-19T15:30:06.000,18.21,73.08,5.30,17.42
2019-04-19T15:32:06.000,19.61,71.98,6.07,18.65
2019-04-19T15:34:06.000,20.47,61.07,9.90,17.92
2019-04-19T15:36:06.000,20.07,70.51,6.70,18.92
2019-04-19T15:38:06.000,21.25,76.08,5.11,20.63
2019-04-19T15:40:06.000,15.57,74.63,4.13,15.01
2019-04-19T15:42:06.000,16.98,71.64,5.35,16.11
2019-04-19T15:44:06.000,23.39,74.53,6.24,22.54
2019-04-19T15:46:06.000,19.28,65.63,7.95,17.56
2019-04-19T15:48:06.000,25.06,77.96,5.22,24.51
2019-04-19T15:50:06.000,17.46,65.94,7.12,15.95
2019-04-19T15:52:06.000,13.95,64.14,6.09,12.56
2019-04-19T15:54:06.000,18.94,69.03,6.78,17.69
2019-04-19T15:56:06.000,17.60,67.96,6.61,16.32
2019-04-19T15:58:06.000,15.57,69.62,5.42,14.59
2019-04-19T16:00:06.000,14.25,59.47,7.24,12.28
2019-04-19T16:02:06.000,12.64,77.92,2.65,12.36
2019-04-19T16:04:06.000,15.00,52.15,9.20,11.84
2019-04-19T16:06:06.000,17.18,80.00,2.98,16.92
2019-04-19T16:08:06.000,11.52,73.56,3.26,11.05
2019-04-19T16:10:06.000,13.80,76.28,3.27,13.41
2019-04-19T16:12:06.000,18.81,80.26,3.18,18.54
2019-04-19T16:14:06.000,14.92,71.40,4.76,14.14
2019-04-19T16:16:06.000,16.35,73.96,4.52,15.71
2019-04-19T16:18:06.000,14.62,68.66,5.32,13.62
2019-04-19T16:20:06.000,14.47,77.40,3.16,14.13
2019-04-19T16:22:06.000,17.25,74.75,4.54,16.65
2019-04-19T16:24:06.000,18.48,81.78,2.64,18.29
2019-04-19T16:26:06.000,15.00,74.96,3.89,14.48
2019-04-19T16:28:06.000,15.78,84.56,1.50,15.71
2019-04-19T16:30:06.000,17.12,65.23,7.17,15.54
2019-04-19T16:32:06.000,16.35,71.01,5.32,15.46
2019-04-19T16:34:06.000,20.67,59.65,10.44,17.84
2019-04-19T16:36:06.000,17.39,65.12,7.32,15.78
2019-04-19T16:38:06.000,13.58,75.83,3.32,13.17
2019-04-19T16:40:06.000,15.85,85.72,1.18,15.81
2019-04-19T16:42:06.000,15.00,81.19,2.30,14.82
2019-04-19T16:44:06.000,17.05,93.38,-1.00,17.02
2019-04-19T16:46:06.000,20.47,81.70,2.96,20.26
2019-04-19T16:48:06.000,19.48,88.41,0.54,19.47
2019-04-19T16:50:06.000,20.54,93.33,-1.19,20.51
2019-04-19T16:52:06.000,16.91,73.55,4.79,16.21
2019-04-19T16:54:06.000,16.06,78.35,3.24,15.73
2019-04-19T16:56:06.000,18.94,79.32,3.51,18.62
2019-04-19T16:58:06.000,23.45,80.13,4.02,23.10
2019-04-19T17:00:06.000,20.27,74.89,5.29,19.57
2019-04-19T17:02:06.000,22.35,67.86,8.42,20.70
2019-04-19T17:04:06.000,22.81,68.68,8.29,21.24
2019-04-19T17:06:06.000,19.21,75.15,4.92,18.57
2019-04-19T17:08:06.000,17.25,73.92,4.78,16.58
2019-04-19T17:10:06.000,17.67,81.26,2.69,17.47
2019-04-19T17:12:06.000,15.64,77.06,3.50,15.24
2019-04-19T17:14:06.000,17.81,77.66,3.81,17.40
2019-04-19T17:16:06.000,15.92,79.46,2.91,15.65
2019-04-19T17:18:06.000,18.61,87.66,0.76,18.60
2019-04-19T17:20:06.000,15.71,75.09,4.04,15.18
2019-04-19T17:22:06.000,18.01,79.69,3.22,17.72
2019-04-19T17:24:06.000,16.49,74.54,4.40,15.89
2019-04-19T17:26:06.000,17.53,70.74,5.78,16.55
2019-04-19T17:28:06.000,16.13,66.99,6.31,14.85
2019-04-19T17:30:06.000,16.84,82.31,2.25,16.69
2019-04-19T17:32:06.000,17.60,79.36,3.25,17.30
2019-04-19T17:34:06.000,15.99,75.14,4.10,15.46
2019-04-19T17:36:06.000,17.05,74.03,4.69,16.39
2019-04-19T17:38:06.000,16.35,76.08,3.93,15.87
2019-04-19T17:40:06.000,18.01,79.53,3.27,17.71
2019-04-19T17:42:06.000,18.15,72.93,5.33,17.35
2019-04-19T17:44:06.000,18.61,73.03,5.43,17.80
2019-04-19T17:46:06.000,18.74,78.94,3.60,18.40
2019-04-19T17:48:06.000,17.25,81.82,2.45,17.08
2019-04-19T17:50:06.000,18.41,76.43,4.32,17.90
2019-04-19T17:52:06.000,20.60,78.94,3.95,20.22
2019-04-19T17:54:06.000,18.15,79.72,3.24,17.85
2019-04-19T17:56:06.000,20.07,91.31,-0.46,20.07
2019-04-19T17:58:06.000,19.21,88.82,0.40,19.21
2019-04-19T18:00:06.000,19.28,76.57,4.48,18.75
2019-04-19T18:02:06.000,18.55,79.14,3.49,18.21
2019-04-19T18:04:06.000,18.15,79.41,3.34,17.84
2019-04-19T18:06:06.000,19.21,71.07,6.23,18.17
2019-04-19T18:08:06.000,17.53,85.52,1.37,17.48
2019-04-19T18:10:06.000,16.91,97.21,-2.12,16.77
2019-04-19T18:12:06.000,17.81,73.90,4.94,17.11
2019-04-19T18:14:06.000,17.18,78.08,3.55,16.81
2019-04-19T18:16:06.000,16.98,91.08,-0.32,16.97
2019-04-19T18:18:06.000,16.13,98.72,-2.45,15.95
2019-04-19T18:20:06.000,17.05,97.83,-2.32,16.89
2019-04-19T18:22:06.000,14.18,101.83,-2.91,13.88
2019-04-19T18:24:06.000,15.50,76.54,3.61,15.07
2019-04-19T18:26:06.000,16.06,69.23,5.70,15.02
2019-04-19T18:28:06.000,14.10,80.45,2.34,13.91
2019-04-19T18:30:06.000,14.62,63.53,6.52,13.09
2019-04-19T18:32:06.000,14.32,70.32,4.82,13.49
2019-04-19T18:34:06.000,11.94,97.31,-1.52,11.84
2019-04-19T18:36:06.000,15.00,74.58,3.99,14.46
2019-04-19T18:38:06.000,10.78,87.07,0.55,10.77
2019-04-19T18:40:06.000,12.49,76.15,2.99,12.13
2019-04-19T18:42:06.000,11.03,71.15,3.56,10.44
2019-04-19T18:44:06.000,10.19,85.31,0.83,10.16
2019-04-19T18:46:06.000,11.28,84.87,1.01,11.23
2019-04-19T18:48:06.000,12.88,91.15,-0.26,12.88
2019-04-19T18:50:06.000,13.73,77.37,3.00,13.40
2019-04-19T18:52:06.000,14.47,75.41,3.65,14.01
2019-04-19T18:54:06.000,15.99,75.18,4.09,15.46
2019-04-19T18:56:06.000,15.14,71.06,4.91,14.32
2019-04-19T18:58:06.000,13.58,77.38,2.97,13.25
2019-04-19T19:00:06.000,14.77,64.07,6.46,13.28
2019-04-19T19:02:06.000,15.78,60.12,7.86,13.68
2019-04-19T19:04:06.000,15.99,42.68,11.76,10.84
2019-04-19T19:06:06.000,17.53,42.24,12.98,11.79
2019-04-19T19:08:06.000,17.60,50.79,11.13,13.64
2019-04-19T19:10:06.000,20.27,59.45,10.30,17.46
2019-04-19T19:12:06.000,21.32,48.00,14.26,15.84
2019-04-19T19:14:06.000,20.73,62.28,9.65,18.35
2019-04-19T19:16:06.000,21.38,56.75,11.72,17.88
2019-04-19T19:18:06.000,18.35,57.75,9.79,15.52
2019-04-19T19:20:06.000,10.37,69.42,3.65,9.71
2019-04-19T19:22:06.000,18.21,54.36,10.61,14.80
2019-04-19T19:24:06.000,15.99,57.30,8.64,13.46
2019-04-19T19:26:06.000,17.81,51.73,11.03,13.98
2019-04-19T19:28:06.000,21.96,59.60,11.11,18.95
2019-04-19T19:30:06.000,13.42,54.31,7.83,10.90
2019-04-19T19:32:06.000,16.98,62.42,7.86,15.05
2019-04-19T19:34:06.000,13.65,63.23,6.15,12.19
2019-04-19T19:36:06.000,11.85,59.88,5.95,10.25
2019-04-19T19:38:06.000,9.93,83.16,1.18,9.85
2019-04-19T19:40:06.000,4.57,133.02,-3.12,3.34
2019-04-19T19:42:06.000,4.45,103.91,-1.07,4.32
2019-04-19T19:44:06.000,1.58,118.61,-0.76,1.39
2019-04-19T19:46:06.000,3.53,160.24,-3.32,1.19
2019-04-19T19:48:06.000,3.30,173.01,-3.27,0.40
2019-04-19T19:50:06.000,11.36,78.90,2.19,11.15
2019-04-19T19:52:06.000,9.84,66.66,3.90,9.03
2019-04-19T19:54:06.000,10.45,70.70,3.45,9.87
2019-04-19T19:56:06.000,7.15,72.55,2.14,6.82
2019-04-19T19:58:06.000,11.36,58.96,5.86,9.73
2019-04-19T20:00:06.000,4.22,57.74,2.25,3.57
2019-04-19T20:02:06.000,6.57,101.02,-1.25,6.44
2019-04-19T20:04:06.000,2.49,111.51,-0.91,2.32
2019-04-19T20:06:06.000,2.95,201.16,-2.75,-1.07
2019-04-19T20:08:06.000,4.78,115.23,-2.04,4.32
2019-04-19T20:10:06.000,6.67,187.37,-6.61,-0.86
2019-04-19T20:12:06.000,7.53,184.61,-7.51,-0.61
2019-04-19T20:14:06.000,8.59,188.34,-8.50,-1.25
2019-04-19T20:16:06.000,8.01,195.68,-7.72,-2.17
2019-04-19T20:18:06.000,8.40,176.65,-8.38,0.49
2019-04-19T20:20:06.000,8.68,186.54,-8.62,-0.99
2019-04-19T20:22:06.000,9.48,194.63,-9.17,-2.39
2019-04-19T20:24:06.000,9.12,177.71,-9.12,0.37
2019-04-19T20:26:06.000,9.12,178.40,-9.12,0.25
2019-04-19T20:28:06.000,10.10,191.69,-9.89,-2.05
2019-04-19T20:30:06.000,9.21,169.97,-9.07,1.61
2019-04-19T20:32:06.000,8.95,191.26,-8.77,-1.75
2019-04-19T20:34:06.000,8.77,189.90,-8.64,-1.51
2019-04-19T20:36:06.000,8.11,182.86,-8.10,-0.40
2019-04-19T20:38:06.000,8.11,189.50,-8.00,-1.34
2019-04-19T20:40:06.000,7.53,177.29,-7.53,0.36
2019-04-19T20:42:06.000,7.63,176.45,-7.62,0.47
2019-04-19T20:44:06.000,7.25,174.11,-7.21,0.74
2019-04-19T20:46:06.000,7.92,193.05,-7.71,-1.79
2019-04-19T20:48:06.000,8.01,196.18,-7.70,-2.23
2019-04-19T20:50:06.000,6.57,195.15,-6.34,-1.72
2019-04-19T20:52:06.000,7.44,195.60,-7.16,-2.00
2019-04-19T20:54:06.000,6.67,186.07,-6.63,-0.70
2019-04-19T20:56:06.000,6.14,197.73,-5.85,-1.87
2019-04-19T20:58:06.000,4.99,206.57,-4.46,-2.23
2019-04-19T21:00:06.000,10.78,13.64,10.48,2.54
2019-04-19T21:02:06.000,11.94,26.34,10.70,5.30
2019-04-19T21:04:06.000,12.88,33.53,10.73,7.11
2019-04-19T21:06:06.000,10.19,61.35,4.89,8.94
2019-04-19T21:08:06.000,14.18,36.42,11.41,8.42
2019-04-19T21:10:06.000,8.68,54.88,4.99,7.10
2019-04-19T21:12:06.000,12.88,40.04,9.86,8.29
2019-04-19T21:14:06.000,17.60,40.17,13.45,11.35
2019-04-19T21:16:06.000,15.43,48.85,10.15,11.61
2019-04-19T21:18:06.000,13.65,43.28,9.94,9.36
2019-04-19T21:20:06.000,20.07,42.92,14.70,13.67
2019-04-19T21:22:06.000,17.74,37.97,13.99,10.91
2019-04-19T21:24:06.000,19.54,37.54,15.50,11.91
2019-04-19T21:26:06.000,17.95,44.75,12.74,12.64
2019-04-19T21:28:06.000,17.88,37.21,14.24,10.81
2019-04-19T21:30:06.000,15.92,32.91,13.37,8.65
2019-04-19T21:32:06.000,17.53,32.18,14.84,9.34
2019-04-19T21:34:06.000,17.74,37.59,14.06,10.82
2019-04-19T21:36:06.000,17.39,25.66,15.68,7.53
2019-04-19T21:38:06.000,17.81,33.03,14.93,9.71
2019-04-19T21:40:06.000,20.21,38.84,15.74,12.67
2019-04-19T21:42:06.000,13.88,25.98,12.48,6.08
2019-04-19T21:44:06.000,13.65,37.10,10.89,8.24
2019-04-19T21:46:06.000,14.18,25.00,12.85,5.99
2019-04-19T21:48:06.000,6.96,50.67,4.41,5.38
2019-04-19T21:50:06.000,16.77,43.61,12.14,11.57
2019-04-19T21:52:06.000,13.65,26.08,12.26,6.00
2019-04-19T21:54:06.000,12.72,50.92,8.02,9.88
2019-04-19T21:56:06.000,16.98,39.63,13.07,10.83
2019-04-19T21:58:06.000,16.28,50.69,10.31,12.59
2019-04-19T22:00:06.000,18.28,49.78,11.80,13.96
2019-04-19T22:02:06.000,16.35,38.34,12.82,10.14
2019-04-19T22:04:06.000,14.85,37.84,11.72,9.11
2019-04-19T22:06:06.000,17.60,25.95,15.83,7.70
2019-04-19T22:08:06.000,15.35,36.44,12.35,9.12
2019-04-19T22:10:06.000,17.39,45.56,12.18,12.42
2019-04-19T22:12:06.000,17.81,42.70,13.09,12.08
2019-04-19T22:14:06.000,19.81,41.79,14.77,13.20
2019-04-19T22:16:06.000,17.18,28.92,15.04,8.31
2019-04-19T22:18:06.000,19.14,44.53,13.65,13.42
2019-04-19T22:20:06.000,19.61,41.53,14.68,13.00
2019-04-19T22:22:06.000,17.81,38.58,13.92,11.11
2019-04-19T22:24:06.000,18.08,43.65,13.08,12.48
2019-04-19T22:26:06.000,16.63,39.13,12.90,10.49
2019-04-19T22:28:06.000,16.21,35.95,13.12,9.52
2019-04-19T22:30:06.000,13.95,42.76,10.24,9.47
2019-04-19T22:32:06.000,18.61,34.26,15.38,10.48
2019-04-19T22:34:06.000,14.18,46.13,9.82,10.22
2019-04-19T22:36:06.000,17.39,40.31,13.26,11.25
2019-04-19T22:38:06.000,18.55,46.19,12.84,13.38
2019-04-19T22:40:06.000,17.12,38.17,13.46,10.58
2019-04-19T22:42:06.000,20.60,45.23,14.51,14.63
2019-04-19T22:44:06.000,19.54,30.09,16.91,9.80
2019-04-19T22:46:06.000,20.34,37.61,16.11,12.41
2019-04-19T22:48:06.000,18.88,43.17,13.77,12.92
2019-04-19T22:50:06.000,19.01,36.39,15.30,11.28
